t_years mag lon lat depth event_id lambda_true f_true
3.3993439516e-01 3.3792273868e+00 8.7362750348e-01 3.4819620047e-01 1.3495048526e+01 1.7300000000e+02 6.0000000000e-01 -2.9444389792e+00
3.4062588390e-01 3.3469473700e+00 1.0586769639e+00 3.8778294345e-01 1.2567241174e+01 1.7400000000e+02 6.0000000000e-01 -2.9444389792e+00
3.4174439347e-01 2.8680488466e+00 1.2192408531e+00 3.8250151931e-01 8.0651602614e+00 1.7500000000e+02 6.0000000000e-01 -2.9444389792e+00
3.4346095721e-01 2.5618631669e+00 1.3104768192e+00 3.2610103801e-01 7.3337889235e+00 1.7600000000e+02 6.0000000000e-01 -2.9444389792e+00
3.4378804117e-01 2.9110023762e+00 1.3344025019e+00 3.8951414795e-01 8.9844645510e+00 1.7700000000e+02 6.0000000000e-01 -2.9444389792e+00
3.4629610579e-01 2.5770432471e+00 1.6815748296e+00 3.3845897452e-01 1.4612926911e+01 1.7800000000e+02 6.0000000000e-01 -2.9444389792e+00
3.4725239383e-01 2.5592414134e+00 1.8108256499e+00 3.8856039851e-01 2.5638940713e+00 1.7900000000e+02 6.0000000000e-01 -2.9444389792e+00
3.4867039203e-01 4.1315189650e+00 1.9914637303e+00 3.7555527213e-01 8.5784585681e+00 1.8000000000e+02 6.0000000000e-01 -2.9444389792e+00
3.4935654352e-01 2.5266593451e+00 2.2121959600e+00 3.2107975810e-01 1.6061908925e+01 1.8100000000e+02 6.0000000000e-01 -2.9444389792e+00
3.4945175155e-01 2.5107664897e+00 2.3688331708e+00 3.5852488259e-01 6.1730955891e+00 1.8200000000e+02 6.0000000000e-01 -2.9444389792e+00
3.5054746514e-01 2.9344574408e+00 2.4516965501e+00 3.6364079355e-01 1.3163695650e+01 1.8300000000e+02 6.0000000000e-01 -2.9444389792e+00
3.5168653340e-01 4.0427663711e+00 2.8867770255e+00 3.7760755008e-01 1.1902909316e+01 1.8400000000e+02 6.0000000000e-01 -2.9444389792e+00
3.5230896577e-01 2.9451236618e+00 2.9963487335e+00 3.3396151740e-01 8.8171879214e+00 1.8500000000e+02 6.0000000000e-01 -2.9444389792e+00
3.5534412156e-01 4.1933388366e+00 3.0768534460e+00 3.3888855372e-01 6.4117985906e+00 1.8600000000e+02 6.0000000000e-01 -2.9444389792e+00
3.5781829131e-01 2.8618295949e+00 3.0952893900e+00 3.7381048336e-01 3.4919381170e+00 1.8700000000e+02 6.0000000000e-01 -2.9444389792e+00
3.6082417173e-01 2.8105467199e+00 3.4287328708e+00 3.1339099070e-01 5.8525737909e+00 1.8800000000e+02 6.0000000000e-01 -2.9444389792e+00
3.6083338477e-01 2.6926834939e+00 3.4679453375e+00 3.4326259833e-01 5.2234089114e+00 1.8900000000e+02 6.0000000000e-01 -2.9444389792e+00
3.6247655569e-01 3.0694467366e+00 3.5406353090e+00 3.6450100783e-01 1.4634361839e+01 1.9000000000e+02 6.0000000000e-01 -2.9444389792e+00
3.6591295445e-01 2.5877938627e+00 3.7043590991e+00 3.5469110987e-01 1.1189537562e+01 1.9100000000e+02 6.0000000000e-01 -2.9444389792e+00
3.6893305288e-01 3.1565816450e+00 4.0003597117e+00 3.7418025577e-01 1.5032003557e+01 1.9200000000e+02 6.0000000000e-01 -2.9444389792e+00
3.6901101711e-01 2.5070688882e+00 4.0979486216e+00 3.6090303810e-01 9.4124932746e+00 1.9300000000e+02 6.0000000000e-01 -2.9444389792e+00
3.7139659454e-01 3.1548087905e+00 2.1327273701e-01 4.5583133263e-01 1.2692136167e+01 1.9400000000e+02 6.0000000000e-01 -2.9444389792e+00
3.7246291664e-01 2.7412240642e+00 4.3784528428e-01 4.2954476255e-01 1.4449413354e+01 1.9500000000e+02 6.0000000000e-01 -2.9444389792e+00
3.7273196237e-01 2.6830358783e+00 4.3493364678e-01 4.1913078779e-01 6.9860149755e+00 1.9600000000e+02 6.0000000000e-01 -2.9444389792e+00
3.7332041066e-01 3.0811071084e+00 4.6331463888e-01 4.3180021170e-01 4.6025159649e+00 1.9700000000e+02 6.0000000000e-01 -2.9444389792e+00
3.7439504478e-01 2.9061719881e+00 5.5569666358e-01 4.3081023430e-01 1.4414538239e+01 1.9800000000e+02 6.0000000000e-01 -2.9444389792e+00
3.7742291318e-01 3.0884049810e+00 7.2510971671e-01 4.5813383686e-01 1.7577728187e+01 1.9900000000e+02 6.0000000000e-01 -2.9444389792e+00
3.7845486195e-01 3.1482012362e+00 7.0320599698e-01 4.3326009629e-01 1.7913304693e+01 2.0000000000e+02 6.0000000000e-01 -2.9444389792e+00
3.8552621479e-01 2.5605059401e+00 7.7138168960e-01 4.5889973663e-01 4.8561674462e+00 2.0100000000e+02 6.0000000000e-01 -2.9444389792e+00
3.8855497046e-01 2.6419144414e+00 1.3904374991e+00 4.6759151856e-01 1.3696032273e+01 2.0200000000e+02 6.0000000000e-01 -2.9444389792e+00
3.9023439467e-01 2.9021279030e+00 1.6128820979e+00 4.2831316901e-01 1.2660955266e+01 2.0300000000e+02 6.0000000000e-01 -2.9444389792e+00
3.9029085078e-01 3.5116888297e+00 1.7256176935e+00 4.6815025531e-01 1.2406223124e+01 2.0400000000e+02 6.0000000000e-01 -2.9444389792e+00
3.9141686564e-01 2.6797158786e+00 1.8749822992e+00 4.6037434661e-01 2.2556002844e+00 2.0500000000e+02 6.0000000000e-01 -2.9444389792e+00
3.9212706917e-01 2.9609952064e+00 2.5001466752e+00 4.5340748124e-01 8.4456477390e+00 2.0600000000e+02 6.0000000000e-01 -2.9444389792e+00
3.9372813310e-01 2.9605280079e+00 2.5206316908e+00 4.3638662708e-01 7.2401809264e+00 2.0700000000e+02 6.0000000000e-01 -2.9444389792e+00
3.9968373447e-01 2.5315535732e+00 2.7274635583e+00 4.6817446330e-01 1.5769499099e+01 2.0800000000e+02 6.0000000000e-01 -2.9444389792e+00
4.0145057669e-01 2.5735136324e+00 2.7844194489e+00 4.0418013953e-01 6.3887637516e+00 2.0900000000e+02 6.0000000000e-01 -2.9444389792e+00
4.0609716007e-01 2.7418387887e+00 2.8610277820e+00 4.4055390062e-01 5.3505119422e+00 2.1000000000e+02 6.0000000000e-01 -2.9444389792e+00
4.0626509999e-01 2.5919234409e+00 3.1236444490e+00 3.9132814954e-01 2.2797456785e+00 2.1100000000e+02 6.0000000000e-01 -2.9444389792e+00
4.0639564003e-01 2.6967682533e+00 3.4820707270e+00 4.1055047355e-01 1.2767463522e+01 2.1200000000e+02 6.0000000000e-01 -2.9444389792e+00
4.1061616331e-01 2.8739189144e+00 3.4536052055e+00 4.1335625585e-01 1.5744675488e+01 2.1300000000e+02 6.0000000000e-01 -2.9444389792e+00
4.1145759926e-01 3.0098784751e+00 3.6003238580e+00 3.9202028210e-01 1.6099832241e+01 2.1400000000e+02 6.0000000000e-01 -2.9444389792e+00
4.1189102859e-01 2.6276571887e+00 4.2849220810e+00 4.6202774537e-01 5.1541694173e+00 2.1500000000e+02 6.0000000000e-01 -2.9444389792e+00
4.1241728619e-01 2.6077907756e+00 4.3633151671e+00 3.9257101390e-01 3.7746109801e+00 2.1600000000e+02 6.0000000000e-01 -2.9444389792e+00
4.1298799056e-01 3.5353466904e+00 4.4064786483e+00 4.3670497706e-01 7.9223145061e+00 2.1700000000e+02 6.0000000000e-01 -2.9444389792e+00
4.1311304808e-01 3.1214052139e+00 4.4649063358e+00 4.1950519372e-01 1.1695345664e+01 2.1800000000e+02 6.0000000000e-01 -2.9444389792e+00
4.1892495897e-01 2.5117785943e+00 4.5423476700e+00 4.3952665811e-01 3.2521038580e+00 2.1900000000e+02 6.0000000000e-01 -2.9444389792e+00
4.2016941146e-01 2.8282907432e+00 4.5690668941e+00 4.6650992012e-01 8.5694778725e+00 2.2000000000e+02 6.0000000000e-01 -2.9444389792e+00
4.2053422560e-01 2.6300760679e+00 4.6443453268e+00 4.3888830944e-01 5.3095264932e+00 2.2100000000e+02 6.0000000000e-01 -2.9444389792e+00
4.2575139702e-01 2.5943109509e+00 4.8063011280e+00 4.2706284470e-01 5.4766141043e+00 2.2200000000e+02 6.0000000000e-01 -2.9444389792e+00
4.2640906902e-01 2.5428949915e+00 8.3951973108e-02 5.2046796090e-01 1.7055707814e+01 2.2300000000e+02 6.0000000000e-01 -2.9444389792e+00
4.2788783244e-01 2.9157752240e+00 1.4033331019e-01 5.2273240918e-01 2.3887296352e+00 2.2400000000e+02 6.0000000000e-01 -2.9444389792e+00
4.2789650053e-01 2.5996892117e+00 1.6506957744e-01 4.8432638064e-01 1.7223924072e+01 2.2500000000e+02 6.0000000000e-01 -2.9444389792e+00
4.3546334204e-01 2.6927557505e+00 4.4097102177e-01 5.1903477566e-01 6.0183070246e+00 2.2600000000e+02 6.0000000000e-01 -2.9444389792e+00
4.3789075599e-01 2.9451062507e+00 6.0820017054e-01 5.0171933368e-01 1.3789848399e+01 2.2700000000e+02 6.0000000000e-01 -2.9444389792e+00
4.4343045033e-01 2.7806569829e+00 9.1378035147e-01 5.0752995136e-01 1.5524141777e+01 2.2800000000e+02 6.0000000000e-01 -2.9444389792e+00
4.4406562893e-01 2.8962220184e+00 9.7874499405e-01 4.7798661101e-01 1.6040010195e+01 2.2900000000e+02 6.0000000000e-01 -2.9444389792e+00
4.4451497399e-01 2.7197246764e+00 1.0564051926e+00 5.3980610701e-01 1.5238647964e+01 2.3000000000e+02 6.0000000000e-01 -2.9444389792e+00
4.4507450898e-01 4.7563284774e+00 1.0442123439e+00 4.9986134706e-01 1.0886210165e+01 2.3100000000e+02 6.0000000000e-01 -2.9444389792e+00
4.4541115338e-01 2.7969664504e+00 1.1301544908e+00 4.9931968791e-01 4.6900269429e+00 2.3200000000e+02 6.0000000000e-01 -2.9444389792e+00
4.4621630585e-01 2.7286555711e+00 1.3072014852e+00 5.1353643097e-01 5.2331552517e+00 2.3300000000e+02 6.0000000000e-01 -2.9444389792e+00
4.4724548901e-01 3.2420645328e+00 1.3455412735e+00 5.0501690106e-01 1.2175430881e+01 2.3400000000e+02 6.0000000000e-01 -2.9444389792e+00
4.4799092513e-01 2.7287202466e+00 1.4564344157e+00 4.7637865464e-01 1.7110604178e+01 2.3500000000e+02 6.0000000000e-01 -2.9444389792e+00
4.4961728577e-01 3.1108104882e+00 1.6304229864e+00 4.7245413560e-01 9.7980009897e+00 2.3600000000e+02 6.0000000000e-01 -2.9444389792e+00
4.5178284249e-01 3.1958345473e+00 1.6837092222e+00 5.2607210813e-01 1.1066367383e+01 2.3700000000e+02 6.0000000000e-01 -2.9444389792e+00
4.5661946533e-01 3.0837881987e+00 1.7480080771e+00 5.2944172395e-01 2.0099507721e+00 2.3800000000e+02 6.0000000000e-01 -2.9444389792e+00
4.6000859390e-01 2.9723399379e+00 2.3047879997e+00 5.2665490760e-01 3.0501266062e+00 2.3900000000e+02 6.0000000000e-01 -2.9444389792e+00
4.6188250922e-01 2.9745479543e+00 2.3806301536e+00 5.4234237534e-01 5.8427580909e+00 2.4000000000e+02 6.0000000000e-01 -2.9444389792e+00
4.6291633076e-01 2.7108121331e+00 2.4129121747e+00 5.1736679575e-01 7.7360584790e+00 2.4100000000e+02 6.0000000000e-01 -2.9444389792e+00
4.6339350198e-01 2.9143414281e+00 2.3464931085e+00 5.4600334497e-01 1.7802550401e+01 2.4200000000e+02 6.0000000000e-01 -2.9444389792e+00
4.6399018911e-01 2.5515797544e+00 2.7296372532e+00 5.4634560120e-01 1.7058705821e+01 2.4300000000e+02 6.0000000000e-01 -2.9444389792e+00
4.7070366128e-01 3.8146326868e+00 2.7963044957e+00 4.9179818358e-01 1.2862562450e+01 2.4400000000e+02 6.0000000000e-01 -2.9444389792e+00
4.7112203380e-01 2.5067955535e+00 2.8972868124e+00 4.7696221688e-01 5.6295271636e+00 2.4500000000e+02 6.0000000000e-01 -2.9444389792e+00
4.7911563236e-01 3.0724916619e+00 3.2650155339e+00 5.0886826710e-01 7.1367965119e+00 2.4600000000e+02 6.0000000000e-01 -2.9444389792e+00
4.7968510163e-01 2.9870674521e+00 3.4737253604e+00 5.1273988403e-01 1.0526802732e+01 2.4700000000e+02 6.0000000000e-01 -2.9444389792e+00
4.7982145610e-01 3.2279731011e+00 3.4875677880e+00 4.7579041664e-01 1.4455335558e+01 2.4800000000e+02 6.0000000000e-01 -2.9444389792e+00
4.7982429059e-01 2.9876278213e+00 3.4582746489e+00 4.9516882525e-01 5.6424906285e+00 2.4900000000e+02 6.0000000000e-01 -2.9444389792e+00
4.8080613518e-01 2.9312292728e+00 3.4590681551e+00 5.3920338171e-01 3.6944322358e+00 2.5000000000e+02 6.0000000000e-01 -2.9444389792e+00
4.8136866739e-01 2.5773650133e+00 3.5684240746e+00 5.0314512729e-01 7.7309284401e+00 2.5100000000e+02 6.0000000000e-01 -2.9444389792e+00
4.8338770910e-01 2.6143961393e+00 3.8319730213e+00 5.3213820005e-01 1.5504892662e+01 2.5200000000e+02 6.0000000000e-01 -2.9444389792e+00
4.8382220510e-01 3.0835797877e+00 3.9223699121e+00 4.9459551493e-01 1.3872057794e+01 2.5300000000e+02 6.0000000000e-01 -2.9444389792e+00
4.8848414338e-01 2.8877602653e+00 4.3954617992e+00 5.0391400919e-01 2.3571156941e+00 2.5400000000e+02 6.0000000000e-01 -2.9444389792e+00
4.9003579877e-01 2.5477972678e+00 4.6548485267e+00 5.0975293647e-01 5.9572063438e+00 2.5500000000e+02 6.0000000000e-01 -2.9444389792e+00
4.9383045396e-01 2.5831145135e+00 4.7246085431e+00 5.4019614493e-01 1.2620845296e+01 2.5600000000e+02 6.0000000000e-01 -2.9444389792e+00
4.9688099215e-01 2.6363588102e+00 4.8456811552e+00 4.7639598866e-01 6.6883020972e+00 2.5700000000e+02 6.0000000000e-01 -2.9444389792e+00
4.9736201633e-01 3.1348936864e+00 1.1739983985e-01 5.7805642456e-01 4.3802610259e+00 2.5800000000e+02 6.0000000000e-01 -2.9444389792e+00
5.0309282621e-01 2.5073009563e+00 4.7007040016e-01 5.9963289267e-01 4.8989865902e+00 2.5900000000e+02 6.0000000000e-01 -2.9444389792e+00
5.0698068328e-01 2.5244216718e+00 6.5108438924e-01 6.0114581297e-01 6.3748392723e+00 2.6000000000e+02 6.0000000000e-01 -2.9444389792e+00
5.0763481202e-01 2.6496547586e+00 6.6372664276e-01 5.8863210950e-01 1.1389095481e+01 2.6100000000e+02 6.0000000000e-01 -2.9444389792e+00
5.0792444047e-01 2.9136377308e+00 8.1734588179e-01 6.0328555278e-01 7.2005128385e+00 2.6200000000e+02 6.0000000000e-01 -2.9444389792e+00
5.1108227875e-01 2.8701865880e+00 8.4262832219e-01 5.8966259367e-01 4.2860937062e+00 2.6300000000e+02 6.0000000000e-01 -2.9444389792e+00
5.1467906314e-01 2.8169515741e+00 1.4501549487e+00 6.2367998274e-01 6.6430466988e+00 2.6400000000e+02 6.0000000000e-01 -2.9444389792e+00
5.1480169320e-01 2.6002715938e+00 1.9662549963e+00 6.1418868484e-01 5.7158814375e+00 2.6500000000e+02 6.0000000000e-01 -2.9444389792e+00
5.1609643399e-01 2.9627243223e+00 2.0935983637e+00 5.6674780239e-01 5.0737327371e+00 2.6600000000e+02 6.0000000000e-01 -2.9444389792e+00
5.1697599254e-01 3.3063590444e+00 2.1583240617e+00 5.9739271943e-01 1.1555493011e+01 2.6700000000e+02 6.0000000000e-01 -2.9444389792e+00
5.1836790825e-01 2.6216839543e+00 2.2496358962e+00 5.5406635351e-01 1.6958165657e+01 2.6800000000e+02 6.0000000000e-01 -2.9444389792e+00
5.2073348975e-01 3.2616337753e+00 2.5929800504e+00 6.0294468943e-01 1.3120014766e+01 2.6900000000e+02 6.0000000000e-01 -2.9444389792e+00
5.3038564265e-01 2.5735134766e+00 2.6771605820e+00 5.9291708275e-01 1.0757900123e+01 2.7000000000e+02 6.0000000000e-01 -2.9444389792e+00
5.3281574510e-01 2.5247911175e+00 2.7403209025e+00 5.9652451132e-01 2.0295817985e+00 2.7100000000e+02 6.0000000000e-01 -2.9444389792e+00
5.3400629217e-01 2.5985233205e+00 2.8656547105e+00 5.7010660480e-01 1.4577380799e+01 2.7200000000e+02 6.0000000000e-01 -2.9444389792e+00
5.3735483209e-01 3.7385593549e+00 3.3287507302e+00 5.7379217516e-01 1.2967243201e+01 2.7300000000e+02 6.0000000000e-01 -2.9444389792e+00
5.3875991648e-01 2.9157702757e+00 3.4649075200e+00 5.4704815532e-01 1.4982774446e+01 2.7400000000e+02 6.0000000000e-01 -2.9444389792e+00
5.4002265368e-01 2.5030836710e+00 3.5747755168e+00 5.7284129935e-01 8.6455218625e+00 2.7500000000e+02 6.0000000000e-01 -2.9444389792e+00
5.4046922812e-01 2.7764074039e+00 3.7245808240e+00 5.8397100391e-01 5.3215721648e+00 2.7600000000e+02 6.0000000000e-01 -2.9444389792e+00
5.4354360932e-01 3.1643700760e+00 3.7159171430e+00 5.6431096439e-01 5.9988943647e+00 2.7700000000e+02 6.0000000000e-01 -2.9444389792e+00
5.4532629538e-01 3.4212660618e+00 3.7696781088e+00 5.7748030047e-01 3.4668666648e+00 2.7800000000e+02 6.0000000000e-01 -2.9444389792e+00
5.4660522925e-01 2.6240900713e+00 3.9010257713e+00 5.8163362039e-01 7.1922402363e+00 2.7900000000e+02 6.0000000000e-01 -2.9444389792e+00
5.5342153007e-01 3.3157629718e+00 3.9388075223e+00 5.4981685360e-01 6.0555739390e+00 2.8000000000e+02 6.0000000000e-01 -2.9444389792e+00
5.5388669368e-01 2.8175830968e+00 4.0935725662e+00 6.1004897103e-01 9.0628048219e+00 2.8100000000e+02 6.0000000000e-01 -2.9444389792e+00
5.5426818810e-01 2.8123289828e+00 4.1621927948e+00 5.6341306412e-01 9.8032127529e+00 2.8200000000e+02 6.0000000000e-01 -2.9444389792e+00
5.5678755342e-01 3.1821698301e+00 4.6708260111e+00 5.8955365291e-01 2.0330531519e+00 2.8300000000e+02 6.0000000000e-01 -2.9444389792e+00
5.5681837604e-01 2.6997540036e+00 4.8679798851e+00 5.5873524369e-01 9.5008988178e+00 2.8400000000e+02 6.0000000000e-01 -2.9444389792e+00
5.5768870806e-01 3.3393176245e+00 4.9053197519e+00 6.2348905482e-01 9.9463965999e+00 2.8500000000e+02 6.0000000000e-01 -2.9444389792e+00
5.6139610031e-01 2.6390391932e+00 6.7194489544e-02 6.4607896017e-01 1.3177225706e+01 2.8600000000e+02 6.0000000000e-01 -2.9444389792e+00
5.6437268102e-01 2.8438610959e+00 4.7768874557e-02 6.7773067953e-01 7.2721879160e+00 2.8700000000e+02 6.0000000000e-01 -2.9444389792e+00
5.6486517556e-01 2.5710099758e+00 6.5639824785e-02 6.3588514255e-01 8.2187551154e+00 2.8800000000e+02 6.0000000000e-01 -2.9444389792e+00
5.6652794993e-01 3.0694054879e+00 8.1794849711e-02 6.6203322837e-01 1.0198350107e+01 2.8900000000e+02 6.0000000000e-01 -2.9444389792e+00
5.6687578723e-01 3.1292482622e+00 1.0586994330e-01 6.3475744215e-01 5.1070106938e+00 2.9000000000e+02 6.0000000000e-01 -2.9444389792e+00
5.6688770204e-01 2.7622633328e+00 2.7511076609e-01 6.6941971610e-01 8.4005074884e+00 2.9100000000e+02 6.0000000000e-01 -2.9444389792e+00
5.6915566041e-01 2.5822066289e+00 4.5904049218e-01 6.4482207145e-01 1.0512452176e+01 2.9200000000e+02 6.0000000000e-01 -2.9444389792e+00
5.7255390342e-01 3.3143276353e+00 4.7646809908e-01 6.5487604776e-01 5.5810928905e+00 2.9300000000e+02 6.0000000000e-01 -2.9444389792e+00
5.7413796899e-01 2.5686958063e+00 4.8280287919e-01 6.2916279328e-01 1.4305434346e+01 2.9400000000e+02 6.0000000000e-01 -2.9444389792e+00
5.7747160099e-01 4.0250168383e+00 5.3922351601e-01 6.9777222778e-01 5.7760237540e+00 2.9500000000e+02 6.0000000000e-01 -2.9444389792e+00
5.7765767847e-01 2.5091403994e+00 6.5341526265e-01 6.4593659001e-01 1.4296190370e+01 2.9600000000e+02 6.0000000000e-01 -2.9444389792e+00
5.7775026092e-01 2.5779979594e+00 9.4104927332e-01 6.3358273164e-01 1.4720676872e+01 2.9700000000e+02 6.0000000000e-01 -2.9444389792e+00
5.7878649492e-01 3.3133840482e+00 9.8302081838e-01 6.2928335663e-01 6.3341070601e+00 2.9800000000e+02 6.0000000000e-01 -2.9444389792e+00
5.8063689899e-01 2.8100245225e+00 1.2471122495e+00 6.9622795065e-01 6.0987738226e+00 2.9900000000e+02 6.0000000000e-01 -2.9444389792e+00
5.8144235354e-01 2.6946832212e+00 1.3635852148e+00 6.5044634041e-01 1.7693677690e+01 3.0000000000e+02 6.0000000000e-01 -2.9444389792e+00
5.8270820448e-01 2.9589179933e+00 1.3587948649e+00 6.2772317711e-01 1.7603719584e+01 3.0100000000e+02 6.0000000000e-01 -2.9444389792e+00
5.8414618002e-01 2.7689490807e+00 1.4919651781e+00 6.5491744014e-01 1.4209419972e+01 3.0200000000e+02 6.0000000000e-01 -2.9444389792e+00
5.8855733829e-01 2.9156069333e+00 1.5220004582e+00 6.6912040317e-01 1.4544253062e+01 3.0300000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9119190173e-01 2.5702985212e+00 1.8964020951e+00 6.6119700442e-01 1.4562326639e+01 3.0400000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9256035192e-01 2.6163659616e+00 1.8937159500e+00 6.8937159226e-01 9.7139887268e+00 3.0500000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9419116514e-01 2.5594332026e+00 1.8763908864e+00 6.6213820472e-01 6.5504103906e+00 3.0600000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9443960660e-01 2.5941690217e+00 1.9622432088e+00 6.6818930578e-01 3.2303260608e+00 3.0700000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9569884646e-01 3.5676487667e+00 2.1942688756e+00 6.6496345646e-01 6.7038554404e+00 3.0800000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9662002435e-01 4.6163131441e+00 2.4117350828e+00 6.7824515221e-01 3.9047756804e+00 3.0900000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9687111260e-01 2.6359315667e+00 2.5128383524e+00 6.9622172990e-01 5.6557178043e+00 3.1000000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9757296391e-01 3.6501431373e+00 2.5977439026e+00 6.4226115245e-01 6.6654867268e+00 3.1100000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9792246442e-01 2.7472633810e+00 3.0713216258e+00 6.9354135438e-01 1.6024669436e+01 3.1200000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9867670041e-01 3.2876324002e+00 3.1203964556e+00 6.9818963728e-01 1.5423536174e+01 3.1300000000e+02 6.0000000000e-01 -2.9444389792e+00
5.9907437953e-01 3.5496491456e+00 3.1816522737e+00 6.3737476048e-01 1.2948620581e+01 3.1400000000e+02 6.0000000000e-01 -2.9444389792e+00
6.0096873752e-01 2.5285585701e+00 3.1626096627e+00 6.4316616786e-01 1.6742392685e+01 3.1500000000e+02 6.0000000000e-01 -2.9444389792e+00
6.0326618144e-01 2.5070384021e+00 3.4804033270e+00 6.5254672582e-01 9.1748041780e+00 3.1600000000e+02 6.0000000000e-01 -2.9444389792e+00
6.0675520145e-01 2.6886939457e+00 3.8780830061e+00 6.7576292052e-01 1.4041616120e+01 3.1700000000e+02 6.0000000000e-01 -2.9444389792e+00
6.1070663533e-01 3.1578683338e+00 3.9264459991e+00 6.8522711720e-01 1.4829020557e+01 3.1800000000e+02 6.0000000000e-01 -2.9444389792e+00
6.1078453679e-01 2.7244750713e+00 4.0559525786e+00 6.5094032154e-01 1.0853282019e+01 3.1900000000e+02 6.0000000000e-01 -2.9444389792e+00
6.1443091124e-01 2.7894223489e+00 4.1564538906e+00 7.0049410704e-01 1.4263554382e+01 3.2000000000e+02 6.0000000000e-01 -2.9444389792e+00
6.2051369242e-01 2.8257011342e+00 4.1520528080e+00 6.4663180017e-01 8.7978653443e+00 3.2100000000e+02 6.0000000000e-01 -2.9444389792e+00
6.2069388589e-01 3.5255211078e+00 4.3489454525e+00 6.8095779970e-01 7.0042352664e+00 3.2200000000e+02 6.0000000000e-01 -2.9444389792e+00
6.2797489853e-01 3.1081679058e+00 4.3376440375e+00 6.9123337695e-01 1.4664651796e+01 3.2300000000e+02 6.0000000000e-01 -2.9444389792e+00
6.2825455261e-01 2.9421740666e+00 4.5620602333e+00 6.6183243202e-01 9.1686619290e+00 3.2400000000e+02 6.0000000000e-01 -2.9444389792e+00
6.2873628623e-01 3.0728708842e+00 4.5491690026e+00 6.8262924579e-01 6.7401964838e+00 3.2500000000e+02 6.0000000000e-01 -2.9444389792e+00
6.3582229471e-01 2.7208631807e+00 4.6489674788e+00 6.5173426118e-01 5.0463543297e+00 3.2600000000e+02 6.0000000000e-01 -2.9444389792e+00
6.3779020027e-01 2.6276804356e+00 4.9085937939e+00 6.6300843517e-01 8.4731718632e+00 3.2700000000e+02 6.0000000000e-01 -2.9444389792e+00
6.3780712046e-01 2.7734796864e+00 9.2050823646e-02 7.0992371208e-01 6.6757152889e+00 3.2800000000e+02 6.0000000000e-01 -2.9444389792e+00
6.4080104259e-01 2.5105127920e+00 2.2663925882e-01 7.6840286921e-01 1.6416311377e+01 3.2900000000e+02 6.0000000000e-01 -2.9444389792e+00
